renew req %,Pricing,Cellulosic cost,Total biomass,Feedstock distribution,Cellulosic yield,Oil elasticity,Demand elasticity,Electricity coproduction,oil supply shift,Biomass backstop price,input record,Expen change,Incremental cost,Less than 10%,Greater than 90%
0.25,1,96.69999695,674.4000244,0.850000024,90.69999695,0.206,-0.672999978,0.039999999,-0.054000001,187.1999969,1865,37.69,287.11,0,0
0.25,1,97.59999847,951.5999756,0.419999987,90.59999847,0.509000003,-0.629999995,0.100000001,0.092,197.8000031,1867,10.62,83.42,1,0
0.25,1,102.0999985,593,0.850000024,91.90000153,0.338999987,-0.404000014,0.340000004,-0.086000003,127.4000015,1868,55.31,203.31,0,0
0.25,1,87.09999847,705.2000122,0.620000005,96.09999847,0.589999974,-0.550000012,1.850000024,0.075000003,107.5999985,1869,22.92,123.68,0,0
0.25,1,89.19999695,553.4000244,0.980000019,87.19999695,0.421000004,-0.504999995,1.50999999,0.002,141.8999939,1870,46.32,213.77,0,0
0.25,1,114.1999969,509.3999939,0.200000003,90.19999695,0.270000011,-0.667999983,1.139999986,0.086000003,183.3000031,1871,36.08,288.4,0,0
0.25,1,87.59999847,709.5999756,0.540000021,81.80000305,0.259000003,-0.577000022,1.5,-0.064999998,182.8000031,1873,56.4,310.13,0,0
0.25,1,67,839.4000244,0.400000006,97,0.356999993,-0.677999973,1.899999976,-0.041999999,146.3000031,1874,8.67,82.6,1,0
0.25,1,100.8000031,804.2000122,0.550000012,98.59999847,0.229000002,-0.363000005,1.539999962,-0.068999998,116.8000031,1875,45.92,165.31,0,0
0.25,1,105.9000015,634.7999878,0.560000002,94.19999695,0.400000006,-0.261999995,1.419999957,-0.003,186.3999939,1876,95.69,273.69,0,1
0.25,1,105.0999985,467.6000061,0.239999995,87.09999847,0.425999999,-0.721000016,1.74000001,-0.068999998,105,1877,21.61,189.63,0,0
0.25,1,91.09999847,980.2000122,0.079999998,99.40000153,0.493999988,-0.795000017,0.75,-0.018999999,139.6999969,1878,3.47,66.11,1,0
0.25,1,98.09999847,529.2000122,0.280000001,96.59999847,0.386000007,-0.372999996,0.100000001,-0.072999999,95.30000305,1879,37.7,135.74,0,0
0.25,1,112.5999985,483,0.5,89.80000305,0.308999985,-0.442000002,0.720000029,0.085000001,136.6000061,1880,51.32,219.28,0,0
0.25,1,67.30000305,670,0.119999997,97,0.448000014,-0.418000013,1.940000057,-0.027000001,195.6000061,1881,59.62,224.3,0,0
0.25,1,67,478.6000061,0.800000012,86,0.254000008,-0.379999995,1.860000014,-0.046999998,162.1999969,1882,61.88,222.79,0,0
0.25,1,100.8000031,909.7999878,0.02,97.69999695,0.333999991,-0.264999986,0.800000012,0.026000001,157.3000031,1883,31.53,111.9,0,0
0.25,1,122.6999969,606.2000122,0.170000002,82,0.301999986,-0.746999979,0.5,0.014,115.5,1885,23.41,247.19,0,0
0.25,1,105.5999985,764.5999756,0.439999998,94.30000305,0.524999976,-0.667999983,1.24000001,-0.024,149.3999939,1886,18.96,139.72,0,0
0.25,1,73.69999695,931.7999878,0.059999999,81.5,0.268999994,-0.781000018,1.74000001,0.048999999,190.3000031,1887,6.34,107.09,1,0
0.25,1,114.1999969,579.7999878,0.699999988,96.80000305,0.595000029,-0.404000014,1.700000048,0,194.6999969,1888,78.94,284.47,0,1
0.25,1,131.8999939,835,0.74000001,82.40000153,0.423999995,-0.572000027,0.090000004,0.01,138,1889,36.82,202.62,0,0
0.25,1,73.69999695,865.7999878,0.319999993,88,0.512000024,-0.632000029,1.639999986,0.088,120.8000031,1890,13.46,99.9,0,0
0.25,1,123.8000031,705.2000122,0.930000007,99.19999695,0.597000003,-0.547999978,0.529999971,-0.064000003,184.1999969,1892,30.87,153.05,0,0
0.25,1,126.5,894.4000244,0.200000003,91.09999847,0.423999995,-0.418000013,0.379999995,-0.066,145.3999939,1893,48.79,184.14,0,0
0.25,1,85.19999695,568.7999878,0.879999995,91.40000153,0.488000005,-0.593999982,0.409999996,-0.07,111.5999985,1894,27.12,154.43,0,0
0.25,1,121.4000015,769,0.670000017,98.19999695,0.340999991,-0.730000019,0.769999981,0.064000003,174.5,1895,12.93,140.65,0,0
0.25,1,95.40000153,971.4000244,0.340000004,99.40000153,0.286000013,-0.626999974,1.779999971,-0.064000003,155.6000061,1896,14.31,92.16,0,0
0.25,1,106.6999969,896.5999756,0.620000005,99,0.259000003,-0.792999983,1.5,0.034000002,130,1897,5.88,96.01,1,0
0.25,1,127.3000031,769,0.079999998,94.40000153,0.48300001,-0.236000001,0.219999999,-0.01,112.4000015,1899,60.13,168.19,0,0
0.25,1,130,637,0.819999993,91.59999847,0.402999997,-0.596000016,1.870000005,-0.055,132.6999969,1901,43.74,248.71,0,0
0.25,1,72.90000153,634.7999878,0.230000004,87.59999847,0.488000005,-0.721000016,1.340000033,0.043000001,149.3999939,1902,21.38,194.66,0,0
0.25,1,106.4000015,920.7999878,0.150000006,95.09999847,0.234999999,-0.356000006,1.309999943,-0.097999997,124.3000031,1903,28.32,107.99,0,0
0.25,1,68.90000153,648,0.550000012,89.90000153,0.293000013,-0.765999973,1.590000033,0.052999999,146.8000031,1904,13.75,174.74,0,0
0.25,1,97,524.7999878,0.519999981,99.80000305,0.574000001,-0.25,1.450000048,0.021,187.1999969,1906,85.25,237.02,0,1
0.25,1,77.5,918.5999756,0.769999981,88.30000305,0.55400002,-0.776000023,0.059999999,-0.02,152,1907,9.49,116.43,1,0
0.25,1,71,520.4000244,0.039999999,89.90000153,0.319999993,-0.591000021,1.210000038,-0.045000002,151.6000061,1908,33.87,196.97,0,0
0.25,1,96.19999695,529.2000122,0.870000005,84.59999847,0.405000001,-0.375,1.379999995,0.013,153.8000031,1909,72,252.66,0,0
0.25,1,78.80000305,791,0.25999999,94.69999695,0.25,-0.35800001,0.310000002,0.021,190.8000031,1910,22.98,112.77,0,0
0.25,1,114.4000015,879,0.340000004,90.09999847,0.374000013,-0.386999995,1.529999971,0.039999999,163.8999939,1911,28.59,114.81,0,0
0.25,1,113.9000015,958.2000122,0.769999981,86.90000153,0.568000019,-0.317999989,0.230000004,0.041999999,128.6999969,1912,42.59,138.61,0,0
0.25,1,86,643.5999756,0.419999987,83.30000305,0.200000003,-0.300999999,1.090000033,-0.052000001,116.8000031,1913,60.29,193.82,0,0
0.25,1,71.80000305,487.3999939,0.449999988,94.80000305,0.51700002,-0.481000006,1.379999995,0.086000003,188.6000061,1914,49.15,217.31,0,0
0.25,1,77.19999695,632.5999756,0.689999998,83,0.437000006,-0.528999984,1.179999948,0.090000004,91.80000305,1915,22.45,122.26,0,0
0.25,1,109.0999985,731.5999756,0.839999974,93.80000305,0.26699999,-0.531000018,1.539999962,-0.015,178,1916,27.53,156.38,0,0
0.25,1,117.6999969,656.7999878,0.579999983,83.69999695,0.505999982,-0.284000009,0.560000002,0.046,119.5,1917,78.14,232.83,0,1
0.25,1,82.5,593,0.889999986,93.5,0.405000001,-0.207000002,1.809999943,-0.009,173.1999969,1918,85.23,225.59,0,1
0.25,1,126.8000031,819.5999756,0.409999996,99,0.448000014,-0.657999992,0.810000002,0.037,127.8000031,1919,20.01,149.56,0,0
0.25,1,99.40000153,749.2000122,0.949999988,99.40000153,0.523000002,-0.300999999,1.379999995,-0.044,94.40000153,1920,39.5,124.6,0,0
0.25,1,73.40000153,982.4000244,0.349999994,96.69999695,0.57099998,-0.522000015,0.389999986,-0.075000003,93.09999847,1921,15.18,78.88,0,0
0.25,1,78,821.7999878,0.730000019,85.59999847,0.222000003,-0.593999982,1.559999943,0.041000001,124.8000031,1923,26.12,172.11,0,0
0.25,1,69.09999847,925.2000122,0.430000007,89.30000305,0.247999996,-0.501999974,1.139999986,0.01,174,1924,17.25,98.69,0,0
0.25,1,124.5999985,870.2000122,0.600000024,95.40000153,0.286000013,-0.349000007,0.74000001,-0.078000002,98.40000153,1925,45.31,156.81,0,0
0.25,1,96.19999695,467.6000061,0.140000001,86.59999847,0.555000007,-0.697000027,1.039999962,-0.052999999,182.3999939,1926,37.95,293.21,0,0
0.25,1,84.40000153,832.7999878,0.409999996,87.80000305,0.411000013,-0.797999978,0.050000001,-0.030999999,117.3000031,1927,8.97,131.42,1,0
0.25,1,74.19999695,753.5999756,0.899999976,91,0.30399999,-0.75,1.899999976,0.074000001,150.3000031,1928,6.07,105.43,1,0
0.25,1,92.69999695,632.5999756,0.01,80.19999695,0.462000012,-0.225999996,1.49000001,0.01,111.0999985,1929,72.25,197.85,0,0
0.25,1,113.9000015,604,0.550000012,94.69999695,0.458999991,-0.730000019,0.529999971,0.030999999,185.5,1930,29.91,278.59,0,0
0.25,1,122.1999969,841.5999756,0.079999998,95.09999847,0.44600001,-0.763999999,1.779999971,-0.086999997,104.5,1931,11.08,136.14,1,0
0.25,1,124.4000015,524.7999878,0.439999998,80.5,0.377999991,-0.686999977,1.179999948,0.003,176.6999969,1932,45.42,358.54,0,0
0.25,1,85,463.2000122,0.479999989,93.40000153,0.442999989,-0.651000023,0.100000001,-0.043000001,121.1999969,1933,23.1,159.81,0,0
0.25,1,89.80000305,927.4000244,0.200000003,85.5,0.54400003,-0.38499999,0.02,-0.039000001,145.8999939,1937,40.37,144.35,0,0
0.25,1,71.59999847,683.2000122,0.939999998,82.30000305,0.442000002,-0.771000028,0.119999997,-0.046,139.3000031,1938,18.69,207.29,0,0
0.25,1,122.1999969,929.5999756,0.300000012,85,0.386000007,-0.246000007,0.07,0.082000002,113.8000031,1939,76.13,220.31,0,0
0.25,1,126.8000031,487.3999939,0.300000012,98.90000153,0.317999989,-0.70599997,0.289999992,0.001,110.1999969,1941,20.21,181.25,0,0
0.25,1,73.40000153,960.4000244,0.50999999,98.59999847,0.35800001,-0.202000007,1.24000001,0.052000001,103.1999969,1942,11.57,49.51,1,0
0.25,1,129.6999969,969.2000122,0.899999976,98.30000305,0.351999998,-0.634000003,1.570000052,-0.007,167.8999939,1943,14.13,106.51,0,0
0.25,1,91.90000153,762.4000244,0.670000017,87.5,0.365999997,-0.202000007,0.360000014,0.02,121.6999969,1944,67.75,183.75,0,0
0.25,1,94.59999847,931.7999878,0.600000024,92.5,0.529999971,-0.48300001,1.659999967,-0.021,91.30000305,1945,28.9,128.82,0,0
0.25,1,115,610.5999756,0.870000005,92.5,0.523000002,-0.596000016,1.74000001,0.054000001,99.69999695,1946,27.65,164.72,0,0
0.25,1,108.8000031,575.4000244,0.49000001,96,0.490999997,-0.781000018,1.210000038,-0.017999999,124.8000031,1947,15.83,187.09,0,0
0.25,1,125.1999969,643.5999756,0.75999999,88.90000153,0.273999989,-0.342000008,1.580000043,-0.093999997,182.8000031,1948,102.92,333.16,0,1
0.25,1,95.09999847,780,0.620000005,92.19999695,0.532999992,-0.583999991,0.059999999,0.001,123.9000015,1949,22.24,140.09,0,0
0.25,1,131.1000061,597.4000244,0.74000001,84,0.216000006,-0.564999998,1.690000057,0.050999999,91.30000305,1950,34.98,207.3,0,0
0.25,1,81.19999695,597.4000244,0.939999998,98.59999847,0.541999996,-0.646000028,0.419999987,-0.082999997,145.8999939,1951,26.92,174.79,0,0
0.25,1,131.3000031,942.7999878,0.810000002,81.5,0.259000003,-0.638999999,1.269999981,-0.068999998,178.8999939,1952,32.24,200.18,0,0
0.25,1,81.19999695,606.2000122,0.270000011,88.5,0.460999995,-0.610000014,0.129999995,0.093000002,130.8999939,1953,26.42,169.9,0,0
0.25,1,78,491.7999878,0.560000002,95.59999847,0.507000029,-0.286000013,1.690000057,-0.026000001,192.5,1954,81.41,239.26,0,1
0.25,1,90.30000305,826.2000122,0.460000008,85.69999695,0.340999991,-0.476000011,1.409999967,-0.014,108,1955,38.45,171.54,0,0
0.25,1,87.90000153,824,0.050000001,90.5,0.39199999,-0.264999986,1.179999948,-0.077,189,1956,43.5,131.09,0,0
0.25,1,92.19999695,718.4000244,0.639999986,91.5,0.49000001,-0.331999987,0.370000005,0.029999999,115.0999985,1957,48.02,159.53,0,0
0.25,1,75.30000305,892.2000122,0.600000024,81.59999847,0.374000013,-0.465999991,0.319999993,0.028999999,100.0999985,1958,32.06,144.53,0,0
0.25,1,106.6999969,667.7999878,0.07,94.19999695,0.409999996,-0.583999991,0.879999995,-0.07,174.5,1960,48.68,265.51,0,0
0.25,1,76.90000153,718.4000244,0.039999999,88.19999695,0.513999999,-0.449999988,1.600000024,0.079999998,190.3000031,1961,62.32,255.26,0,0
0.25,1,115,454.3999939,0.790000021,81,0.435000002,-0.50999999,1.25,0.068999998,149.3999939,1962,60.68,287.3,0,0
0.25,1,88.69999695,711.7999878,0.270000011,90.30000305,0.463999987,-0.379999995,0.07,0.057999998,155.1000061,1963,59.62,213.88,0,0
0.25,1,103.1999969,483,0.219999999,93.69999695,0.301999986,-0.303000003,1.019999981,-0.055,92.59999847,1964,45.23,146.67,0,0
0.25,1,104.5,650.2000122,0.140000001,93,0.310000002,-0.314999998,0.400000006,0.034000002,152.5,1965,69.13,224.82,0,0
0.25,1,79.59999847,661.2000122,0.720000029,80,0.307000011,-0.261999995,0.100000001,0.041999999,123.4000015,1966,64.03,193.78,0,0
0.25,1,119.5,931.7999878,0.579999983,99,0.538999975,-0.759000003,0.75,-0.009,93.5,1967,13.85,148.62,0,0
0.25,1,108,887.7999878,0.059999999,88.5,0.241999999,-0.596000016,0.670000017,0.013,188.1000061,1968,15.96,113.88,0,0
0.25,1,124.9000015,808.5999756,0.720000029,92.30000305,0.323000014,-0.331999987,1.5,-0.061999999,134.3999939,1969,44.52,150.03,0,0
0.25,1,107.6999969,577.5999756,0.419999987,95.30000305,0.393999994,-0.229000002,1.370000005,0.082999997,184.6000061,1970,93.01,258.58,0,1
0.25,1,128.8999939,540.2000122,0.860000014,89.40000153,0.252999991,-0.456999987,0.949999988,0.025,119.5,1971,52.55,228.48,0,0
0.25,1,110.0999985,507.2000122,0.959999979,82.30000305,0.453999996,-0.294,1.389999986,-0.039999999,107.5999985,1972,72.24,216.66,0,0
0.25,1,75.59999847,815.2000122,0.800000012,87.80000305,0.317999989,-0.513999999,0.340000004,-0.050000001,109.4000015,1973,30.26,148.53,0,0
0.25,1,103.6999969,676.5999756,0.870000005,88.19999695,0.239999995,-0.264999986,0.25,0.061999999,194.3000031,1974,100.59,301.57,0,1
0.25,1,106.4000015,780,0.860000014,91.19999695,0.451000005,-0.224000007,0.5,0.050000001,173.6000061,1975,49.76,147.55,0,0
0.25,1,115.8000031,890,0.949999988,99,0.504000008,-0.345999986,1.980000019,0.023,139.3000031,1976,26.04,95.55,0,0
0.25,1,109.5999985,826.2000122,0.300000012,88.69999695,0.224000007,-0.303000003,0.059999999,0.028999999,146.8000031,1977,46.05,157.73,0,0
0.25,1,74.5,542.4000244,0.600000024,87.5,0.250999987,-0.298000008,1.429999948,-0.083999999,101.4000015,1978,43.08,140.4,0,0
0.25,1,93.5,456.6000061,0.850000024,86.09999847,0.527999997,-0.691999972,1.220000029,-0.075000003,167.3999939,1979,35.85,270.58,0,0
0.25,1,75.80000305,562.2000122,0.270000011,99.80000305,0.377999991,-0.621999979,1.75999999,0.004,146.3000031,1980,23.91,157.73,0,0
0.25,1,117.4000015,958.2000122,0.649999976,98.30000305,0.239999995,-0.416000009,0.409999996,0.041999999,112.4000015,1981,19.87,96.94,0,0
0.25,1,93,989,0.419999987,97.80000305,0.238000005,-0.666000009,0.189999998,-0.018999999,101,1982,15.25,129.79,0,0
0.25,1,80.40000153,615,0.159999996,83.59999847,0.514999986,-0.481000006,0.419999987,-0.082000002,112.4000015,1983,41.43,175.18,0,0
0.25,1,87.09999847,892.2000122,0.920000017,96.90000153,0.419,-0.507000029,1.889999986,0.029999999,136.1999969,1984,12.85,74.52,0,0
0.25,1,106.9000015,956,0.529999971,96.09999847,0.397000015,-0.716000021,1.480000019,0.027000001,168.3000031,1985,11.04,104.18,1,0
0.25,1,113.5999985,890,0.25,95.40000153,0.324999988,-0.331999987,1.019999981,0.007,131.3999939,1986,41.7,145.15,0,0
0.25,1,83.59999847,544.5999756,0.159999996,88.90000153,0.298999995,-0.5,1.350000024,0.066,97.5,1987,23.4,124.47,0,0
0.25,1,99.19999695,659,0.389999986,96.19999695,0.469000012,-0.284000009,1.629999995,0.092,130.5,1988,54.12,168.49,0,0
0.25,1,86.80000305,804.2000122,0.579999983,91.5,0.217999995,-0.620000005,1.399999976,0.079000004,141,1989,12.42,107.61,1,0
0.25,1,85,480.7999878,0.230000004,90,0.432000011,-0.397000015,1.99000001,0.078000002,155.1000061,1990,54.97,207.12,0,0
0.25,1,130.5,971.4000244,0.379999995,92.90000153,0.245000005,-0.588999987,0.50999999,-0.045000002,131.3999939,1991,19.84,127.52,0,0
0.25,1,93,949.4000244,0.07,88.40000153,0.568000019,-0.222000003,1.639999986,-0.075000003,109.4000015,1992,52.54,142.52,0,0
0.25,1,111.5,621.5999756,0.059999999,85.09999847,0.374000013,-0.577000022,0.670000017,0.033,147.6000061,1993,46.65,262.7,0,0
0.25,1,99.19999695,511.6000061,0.449999988,89.09999847,0.363000005,-0.386999995,1.75,-0.015,170.5,1995,74.22,265.56,0,0
0.25,1,102.4000015,751.4000244,0.910000026,86.80000305,0.317999989,-0.470999986,0.75,0.023,96.19999695,1996,35.97,163.7,0,0
0.25,1,100,527,0.589999974,91.09999847,0.409999996,-0.566999972,0.219999999,0.061999999,137.1000061,1997,35.96,200.64,0,0
0.25,1,108.3000031,694.2000122,0.649999976,99.80000305,0.354999989,-0.368000001,1.620000005,0.017000001,145.3999939,1998,41.42,126.74,0,0
0.25,1,121.0999985,588.5999756,0.349999994,94.59999847,0.282999992,-0.331999987,1.179999948,-0.007,124.3000031,1999,62.17,207.96,0,0
